TRADE_START,TRADE_END,AVG_ROLLING_1M,AVG_ROLLING_3M,AVG_ROLLING_6M,AVG_ROLLING_1Y,AVG_ROLLING_2Y,MIN_ROLLING_1M,MIN_ROLLING_3M,MIN_ROLLING_6M,MIN_ROLLING_1Y,MIN_ROLLING_2Y,MAX_ROLLING_1M,MAX_ROLLING_3M,MAX_ROLLING_6M,MAX_ROLLING_1Y,MAX_ROLLING_2Y,WIN_COUNT,WIN_AVG,LOSE_COUNT,LOSE_AVG,LOSE_MIN,MAX_DRAWDOWN_VALUE,MAX_DRAWDOWN_RANGE,BTC_ROI,PORTFOLIO_ROI
2018-03-07,2019-09-02,15.980462253038056,60.00552468357167,95.36041778755296,153.6513068875462,,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,,105.9716361931552,424.5835055031741,476.79778866080665,332.0289325138245,,10,54.16463,21,-6.562652380952381,-18.7159,-59.05866511762918,2018-08-11_2018-11-14,-2.007061024552641,699.1412267452017
2018-03-07,2019-09-09,15.379565653103443,59.43444386861908,98.09102554249496,151.84935529764567,,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,,105.9716361931552,424.5835055031741,476.79778866080665,332.0289325138245,,10,54.16463,22,-6.466995454545454,-18.7159,-59.05866511762918,2018-08-11_2018-11-14,4.487371629165466,611.8580004705184
2018-03-07,2019-09-12,15.126140578977104,59.08380202360954,98.97678644717047,150.92703524708884,,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,,105.9716361931552,424.5835055031741,476.79778866080665,332.0289325138245,,10,54.16463,23,-6.392634782608695,-18.7159,-59.05866511762918,2018-08-11_2018-11-14,2.1435540490248286,577.8843761530394
2018-03-07,2019-09-16,14.783532832835997,58.48746726432684,99.88103768251628,149.73580109480847,,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,,105.9716361931552,424.5835055031741,476.79778866080665,332.0289325138245,,10,54.16463,24,-6.3191125,-18.7159,-59.05866511762918,2018-08-11_2018-11-14,3.894627787445046,539.1910112616896
2018-03-07,2019-10-25,14.805329440303902,53.438264104404205,107.84337249110274,169.4814557523916,,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,,105.9716361931552,424.5835055031741,476.79778866080665,422.0178522922636,,11,52.61800909090909,24,-6.3191125,-18.7159,-59.05866511762918,2018-08-11_2018-11-14,-25.35340327301624,848.1153364968644
2018-03-07,2019-11-08,15.001536892963298,52.372253703952985,109.81723970812091,186.27834651721224,,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,,105.9716361931552,424.5835055031741,476.79778866080665,515.7448166721296,,12,49.33733333333333,24,-6.3191125,-18.7159,-59.05866511762918,2018-08-11_2018-11-14,-7.407236041400552,938.7100674844637
2018-03-07,2020-01-05,15.237658441736789,53.508876938119506,105.33980858641797,219.0462049387423,,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,,105.9716361931552,424.5835055031741,476.79778866080665,515.7448166721296,,13,47.901915384615386,24,-6.3191125,-18.7159,-59.05866511762918,2018-08-11_2018-11-14,-25.834297267121997,1170.3399725740526
2018-03-07,2020-02-26,16.19059460217135,55.71616624667407,106.30055047992512,303.1983758282556,,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,,105.9716361931552,424.5835055031741,476.79778866080665,1109.192176263851,,14,47.8248,24,-6.3191125,-18.7159,-59.05866511762918,2018-08-11_2018-11-14,-6.335308140295126,1773.567852054582
2018-03-07,2020-04-02,17.03286867310572,58.495274775732106,116.77702783279652,379.4599276446831,2077.4162946249967,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,1725.969240478243,105.9716361931552,424.5835055031741,476.79778866080665,1624.64079646052,2715.8199865449724,15,47.95167333333334,24,-6.3191125,-18.7159,-59.05866511762918,2018-08-11_2018-11-14,-33.43566119152274,2771.004373554704
2018-03-07,2020-04-10,17.216507588723317,59.04047498373677,118.4401075979138,388.01635984433995,1983.1989543080401,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,1725.969240478243,105.9716361931552,424.5835055031741,476.79778866080665,1624.64079646052,2715.8199865449724,15,47.95167333333334,25,-6.240064,-18.7159,-59.05866511762918,2018-08-11_2018-11-14,-26.645812168700147,2951.00032335835
2018-03-07,2020-04-12,17.096218305821807,59.06950992558398,118.7184947078647,389.6832324110483,1968.1269154092897,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,1725.969240478243,105.9716361931552,424.5835055031741,476.79778866080665,1624.64079646052,2715.8199865449724,15,47.95167333333334,26,-6.427407692307692,-18.7159,-59.05866511762918,2018-08-11_2018-11-14,-30.938754161679356,2454.7086743957207
2018-03-07,2020-04-13,17.018957626249605,59.014678695410375,118.74410236015058,390.0798144855094,1953.397416419087,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,1725.969240478243,105.9716361931552,424.5835055031741,476.79778866080665,1624.64079646052,2715.8199865449724,15,47.95167333333334,27,-6.628562962962962,-18.7159,-59.05866511762918,2018-08-11_2018-11-14,-32.418853539061956,1962.256704870635
2018-03-07,2020-04-16,16.787462430189862,58.84299908726997,118.81271492954541,391.2026367784293,1923.0117895269796,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,1453.5970520828885,105.9716361931552,424.5835055031741,476.79778866080665,1624.64079646052,2715.8199865449724,15,47.95167333333334,28,-6.738846428571428,-18.7159,-59.05866511762918,2018-08-11_2018-11-14,-33.884368179120685,2051.6995591210957
2018-03-07,2020-04-20,16.48872786534824,58.576148197685505,118.79665085095455,392.032028577034,1866.4929405543194,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,1453.5970520828885,105.9716361931552,424.5835055031741,476.79778866080665,1624.64079646052,2715.8199865449724,15,47.95167333333334,29,-6.675506896551723,-18.7159,-59.05866511762918,2018-08-11_2018-11-14,-27.969905148915203,1823.132473219753
2018-03-07,2020-04-22,16.335089206854438,58.43616948983554,118.6653923083002,392.13534744065856,1832.7924952426922,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,1453.5970520828885,105.9716361931552,424.5835055031741,476.79778866080665,1624.64079646052,2715.8199865449724,15,47.95167333333334,30,-6.636083333333332,-18.7159,-59.05866511762918,2018-08-11_2018-11-14,-31.283959806475618,1691.6915290506076
2018-03-07,2020-06-11,16.012108027775646,56.4281252791475,119.57307305802915,395.18497419969606,1550.3926585047102,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,955.3703770709185,105.9716361931552,424.5835055031741,476.79778866080665,1624.64079646052,2715.8199865449724,16,48.59364375,30,-6.636083333333332,-18.7159,-59.05866511762918,2018-08-11_2018-11-14,-0.5186131423570828,2914.1568545961663
2018-03-07,2020-06-22,15.642233789541908,55.28378401625267,119.06348934396,391.4693500131691,1484.2226252563478,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,955.3703770709185,105.9716361931552,424.5835055031741,476.79778866080665,1624.64079646052,2715.8199865449724,16,48.59364375,31,-6.754016129032257,-18.7159,-59.05866511762918,2018-08-11_2018-11-14,-6.225671149377888,2428.022163633739
2018-03-07,2020-06-24,15.592669754399656,55.09818887461922,118.96222492672011,390.4553611876989,1472.2472766832511,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,955.3703770709185,105.9716361931552,424.5835055031741,476.79778866080665,1624.64079646052,2715.8199865449724,16,48.59364375,32,-6.6786625,-18.7159,-59.05866511762918,2018-08-11_2018-11-14,-3.1704201410193207,2295.2254374481963
2018-03-07,2020-07-06,15.130436275387005,53.962265994680905,118.25885026091693,384.47859934462883,1410.5714512690129,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,955.3703770709185,105.9716361931552,424.5835055031741,476.79778866080665,1624.64079646052,2715.8199865449724,17,45.87015294117647,32,-6.6786625,-18.7159,-59.05866511762918,2018-08-11_2018-11-14,-8.824269002906888,2323.86130514736
2018-03-07,2020-07-16,14.799436439891904,53.31021166251321,117.2205497106395,379.8757866460589,1365.1236724143585,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,851.6580119169505,105.9716361931552,424.5835055031741,476.79778866080665,1624.64079646052,2715.8199865449724,17,45.87015294117647,33,-6.572218181818181,-18.7159,-59.05866511762918,2018-08-11_2018-11-14,-7.326165018758984,2195.5932049978605
2018-03-07,2020-07-21,14.645704562722033,53.11197537811843,116.6300374815159,378.1775507805053,1339.3682636452802,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,851.6580119169505,105.9716361931552,424.5835055031741,476.79778866080665,1624.64079646052,2715.8199865449724,17,45.87015294117647,34,-6.50245,-18.7159,-59.05866511762918,2018-08-11_2018-11-14,-7.7616954505678,2127.574761931817
2018-03-07,2020-09-03,15.203663519689341,51.226441422646076,112.96277305428156,369.02858281085486,1193.907119291191,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,525.4412196061148,105.9716361931552,424.5835055031741,476.79778866080665,1624.64079646052,2715.8199865449724,18,45.11532777777778,34,-6.50245,-18.7159,-59.05866511762918,2018-08-11_2018-11-14,14.77021494885284,3025.804647018813
2018-03-07,2020-09-15,14.931304120636737,50.732910500552954,111.23174324370699,368.91351397611993,1170.3556978596393,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,525.4412196061148,105.9716361931552,424.5835055031741,476.79778866080665,1624.64079646052,2715.8199865449724,18,45.11532777777778,35,-6.324999999999999,-18.7159,-59.05866511762918,2018-08-11_2018-11-14,7.432180971444083,2824.876508734762
2018-03-07,2020-09-21,14.747440128270238,50.49059228964089,110.3241169299803,368.89386342143683,1158.4667934695553,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,525.4412196061148,105.9716361931552,424.5835055031741,476.79778866080665,1624.64079646052,2715.8199865449724,18,45.11532777777778,36,-6.364524999999999,-18.7159,-59.05866511762918,2018-08-11_2018-11-14,10.17944256128105,2806.3082519359496
2018-03-07,2020-09-28,14.47779291704187,50.124347257034074,109.16623521051298,366.9494313297712,1147.9032811056074,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,525.4412196061148,105.9716361931552,424.5835055031741,476.79778866080665,1624.64079646052,2715.8199865449724,18,45.11532777777778,37,-6.4378594594594585,-18.7159,-59.05866511762918,2018-08-11_2018-11-14,9.513372695360033,2285.249526901275
2018-03-07,2020-10-01,14.335233816186042,49.93892913217499,108.68861241668185,365.95360710405447,1145.0483678340033,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,525.4412196061148,105.9716361931552,424.5835055031741,476.79778866080665,1624.64079646052,2715.8199865449724,18,45.11532777777778,38,-6.44487894736842,-18.7159,-59.05866511762918,2018-08-11_2018-11-14,8.511049195827752,2241.5843799215536
2018-03-07,2020-10-05,14.143409549333668,49.67049014923168,107.98480278792418,364.4738297933946,1140.3224709646488,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,525.4412196061148,105.9716361931552,424.5835055031741,476.79778866080665,1624.64079646052,2715.8199865449724,18,45.11532777777778,39,-6.378912820512819,-18.7159,-59.05866511762918,2018-08-11_2018-11-14,7.661714561602921,2048.814648378398
2018-03-07,2020-10-06,14.093575116041555,49.600461276479294,107.8050346251978,364.1090423599998,1139.2499911848943,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,525.4412196061148,105.9716361931552,424.5835055031741,476.79778866080665,1624.64079646052,2715.8199865449724,18,45.11532777777778,40,-6.2917325,-18.7159,-59.05866511762918,2018-08-11_2018-11-14,8.159607318520614,2049.800677646708
2018-03-07,2020-10-08,13.986563799122285,49.459264500923794,107.47464043877464,363.3644423253466,1136.9577990739688,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,525.4412196061148,105.9716361931552,424.5835055031741,476.79778866080665,1624.64079646052,2715.8199865449724,18,45.11532777777778,41,-6.214580487804879,-18.7159,-59.05866511762918,2018-08-11_2018-11-14,7.033565012723926,1949.869392617093
2018-03-07,2021-01-21,17.947745562646737,57.66154315113733,111.55478342576984,362.059165189949,1563.0395501254088,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,525.4412196061148,176.01035892603616,480.94788054655214,476.79778866080665,1624.64079646052,6515.1774557152785,19,62.783684210526324,41,-6.214580487804879,-18.7159,-59.05866511762918,2018-08-11_2018-11-14,254.99461873484944,11117.25914399738
2018-03-07,2021-01-29,17.959950490169017,58.87290521274521,112.4717641781109,362.919732520143,1629.3830485983942,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,525.4412196061148,176.01035892603616,480.94788054655214,476.79778866080665,1624.64079646052,6515.1774557152785,19,62.783684210526324,42,-6.520204761904763,-19.0508,-59.05866511762918,2018-08-11_2018-11-14,243.4980235166317,7732.231260077498
2018-03-07,2021-03-24,18.614706863210866,66.39323587651164,127.92489402425372,375.46654124983223,2373.2059709547575,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,525.4412196061148,176.01035892603616,480.94788054655214,634.865266906416,1624.64079646052,9208.370566523743,20,65.027715,42,-6.520204761904763,-19.0508,-59.05866511762918,2018-08-11_2018-11-14,440.01820577555605,16694.0976116322
2018-03-07,2021-03-27,18.59067375078622,66.50685370418549,129.33265614149133,375.7820856401036,2413.798575011046,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,525.4412196061148,176.01035892603616,480.94788054655214,634.865266906416,1624.64079646052,9208.370566523743,20,65.027715,43,-6.713786046511629,-19.0508,-59.05866511762918,2018-08-11_2018-11-14,450.6530944789225,14795.450808360192
2018-03-07,2021-04-18,18.07991965949325,65.9773845477617,139.65169646351475,379.68048127059956,2558.2012399344753,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,525.4412196061148,176.01035892603616,480.94788054655214,675.2687378145405,1624.64079646052,9208.370566523743,20,65.027715,44,-6.675470454545455,-19.0508,-59.05866511762918,2018-08-11_2018-11-14,497.3364246270832,15200.074211468547
2018-03-07,2021-04-30,17.769390789187366,65.82953324326232,142.4866300230266,383.2424003372714,2600.2592545564366,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,525.4412196061148,176.01035892603616,480.94788054655214,675.2687378145405,1624.64079646052,9208.370566523743,20,65.027715,45,-6.702077777777778,-19.0508,-59.05866511762918,2018-08-11_2018-11-14,436.9844798277994,13832.481651898866
2018-03-07,2021-05-04,17.64236840681985,65.76217708374031,142.9818383593614,383.18520338112705,2604.960807673658,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,525.4412196061148,176.01035892603616,480.94788054655214,675.2687378145405,1624.64079646052,9208.370566523743,20,65.027715,46,-6.81344347826087,-19.0508,-59.05866511762918,2018-08-11_2018-11-14,456.14832174936384,11217.977955383103
2018-03-07,2021-05-05,17.598203804638185,65.71326274514442,143.00998733569986,383.0855587974134,2604.9426554735114,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,525.4412196061148,176.01035892603616,480.94788054655214,675.2687378145405,1624.64079646052,9208.370566523743,20,65.027715,47,-6.9202765957446815,-19.0508,-59.05866511762918,2018-08-11_2018-11-14,448.8546454902986,10280.622708356925
2018-03-07,2021-05-11,17.316209096527242,65.25233498442958,143.05644293009968,382.1494160663622,2597.2105027004177,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,525.4412196061148,176.01035892603616,480.94788054655214,675.2687378145405,1624.64079646052,9208.370566523743,20,65.027715,48,-6.9503375,-19.0508,-59.05866511762918,2018-08-11_2018-11-14,457.8418612136513,8817.327644846895
2018-03-07,2021-05-12,17.25596971091781,65.14934965430496,143.00220684902106,381.9251178953567,2594.0013952785384,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,525.4412196061148,176.01035892603616,480.94788054655214,675.2687378145405,1624.64079646052,9208.370566523743,20,65.027715,49,-7.044491836734694,-19.0508,-61.694072664142475,2021-03-14_2021-05-12,476.8409458956537,7663.656619949184
2018-03-07,2021-05-12,17.25596971091781,65.14934965430496,143.00220684902106,381.9251178953567,2594.0013952785384,-40.88836439168089,-49.48872017820838,-44.509316018126825,27.856363508392008,525.4412196061148,176.01035892603616,480.94788054655214,675.2687378145405,1624.64079646052,9208.370566523743,20,65.027715,50,-7.093634,-19.0508,-61.694072664142475,2021-03-14_2021-05-12,476.8409458956537,7663.656619949184
2018-03-07,2021-06-14,16.629731543503905,62.2937403179516,142.3418843446266,378.4208181371964,2528.764053641719,-47.474231752254234,-49.48872017820838,-44.509316018126825,27.856363508392008,525.4412196061148,176.01035892603616,480.94788054655214,675.2687378145405,1624.64079646052,9208.370566523743,21,64.43611428571428,50,-7.093634,-19.0508,-61.694072664142475,2021-03-14_2021-05-12,293.5080819561653,10800.762334898149
2018-03-07,2021-06-18,16.565490132197,61.89644225669102,141.96738261527148,378.03024865128936,2517.8301879001624,-47.474231752254234,-49.48872017820838,-44.509316018126825,27.856363508392008,525.4412196061148,176.01035892603616,480.94788054655214,675.2687378145405,1624.64079646052,9208.370566523743,21,64.43611428571428,51,-7.231947058823529,-19.0508,-61.694072664142475,2021-03-14_2021-05-12,278.9567386515656,8952.070479034048
2018-03-07,2021-07-24,16.0950529711612,59.136901871747035,137.67006488881273,377.9639219007984,2421.6275199577885,-47.474231752254234,-49.48872017820838,-44.509316018126825,27.856363508392008,525.4412196061148,176.01035892603616,480.94788054655214,675.2687378145405,1624.64079646052,9208.370566523743,22,62.29189545454546,51,-7.231947058823529,-19.0508,-61.694072664142475,2021-03-14_2021-05-12,237.50550699564462,10932.34596333928
