CANDLE_START,PROFIT_PORTFOLIO,PROFIT_BTC
2026-03-26 00:00:00,0.0,0.0
2026-03-26 02:00:00,1.1953223370308388,-0.5697954551287895
2026-03-26 04:00:00,1.5513357343151861,-0.7395026625097387
2026-03-26 06:00:00,3.536860700343105,-1.6859779910790236
2026-03-26 08:00:00,3.749909709412167,-1.7875358331158337
2026-03-26 10:00:00,5.2419000699817,-2.498749285932399
2026-03-26 12:00:00,5.480988075463684,-2.612719597269384
2026-03-26 14:00:00,5.352999788010235,-2.551709154946474
2026-03-26 16:00:00,6.963592628286562,-3.319458950982251
2026-03-26 18:00:00,8.24426991288119,-3.9299420597153434
2026-03-26 20:00:00,6.749719786562613,-3.2175083980523245
2026-03-26 22:00:00,7.080841668631866,-3.375350126305648
2026-03-27 00:00:00,7.397605324430506,-3.526347464707575
2026-03-27 02:00:00,7.048712195091837,-3.360034401474257
2026-03-27 04:00:00,8.006682459734826,-3.8166870432193836
2026-03-27 06:00:00,7.776744881240874,-3.7070786278737686
2026-03-27 08:00:00,9.94121806894511,-4.738856372582778
2026-03-27 10:00:00,14.113606817332913,-6.727782766920335
2026-03-27 12:00:00,13.768332667156796,-6.563194826538915
2026-03-27 14:00:00,14.988487674213047,-7.144827710017225
2026-03-27 16:00:00,15.652761597393908,-7.461478918367625
2026-03-27 18:00:00,16.072327799482682,-7.661480966074419
2026-03-27 20:00:00,15.530746096688263,-7.403315630019783
2026-03-27 22:00:00,15.530657828903816,-7.403273553852665
2026-03-28 00:00:00,14.322095324205385,-6.827166673655983
2026-03-28 02:00:00,15.435299199102301,-7.357817267974845
2026-03-28 04:00:00,14.753254028652044,-7.0326947246444655
2026-03-28 06:00:00,14.46788428152306,-6.896662476347931
2026-03-28 08:00:00,14.387472329888528,-6.858331088102313
2026-03-28 10:00:00,14.940469999471889,-7.1219382751043545
2026-03-28 12:00:00,14.25283453600645,-6.7941509078564275
2026-03-28 14:00:00,13.408376642166978,-6.3916082170266355
2026-03-28 16:00:00,12.864499976976838,-6.132348900626905
2026-03-28 18:00:00,12.920167526370404,-6.1588849366901055
2026-03-28 20:00:00,12.926140313118234,-6.161732090665175
2026-03-28 22:00:00,13.367832306509312,-6.3722812309298575
2026-03-29 00:00:00,14.156210734627805,-6.748091530249897
2026-03-29 02:00:00,13.18505914750682,-6.285155514214937
2026-03-29 04:00:00,13.428854768159548,-6.4013698877983085
2026-03-29 06:00:00,13.418968776301055,-6.396657357080941
2026-03-29 08:00:00,13.461631538785568,-6.416994171188577
2026-03-29 10:00:00,14.112488758729915,-6.727249802136848
2026-03-29 12:00:00,13.091259915230562,-6.240442573956232
2026-03-29 14:00:00,13.856953522745238,-6.605439298326623
2026-03-29 16:00:00,14.12261013134688,-6.732074535966497
2026-03-29 18:00:00,14.334717617381862,-6.833183565554041
2026-03-29 20:00:00,13.785132968797218,-6.571203323680599
2026-03-29 22:00:00,16.002831630525215,-7.628352997162535
2026-03-30 00:00:00,14.767259183784907,-7.0393708098273695
2026-03-30 02:00:00,12.293525101960352,-5.86017220092157
2026-03-30 04:00:00,10.83628282586962,-5.165522732560953
2026-03-30 06:00:00,11.751766863597016,-5.601922712532697
2026-03-30 08:00:00,10.688728512862914,-5.095185406526608
2026-03-30 10:00:00,11.212185897250142,-5.344711102932756
2026-03-30 12:00:00,10.002740714707228,-4.768183461064899
2026-03-30 14:00:00,10.2971137758502,-4.908507478407579
2026-03-30 16:00:00,11.566522206629864,-5.5136188631384275
2026-03-30 18:00:00,13.66917852262385,-6.515929265474944
2026-03-30 20:00:00,13.675239577156148,-6.518818495617147
2026-03-30 22:00:00,13.2822125555922,-6.331467348824198
2026-03-31 00:00:00,12.035371255036992,-5.737113437486804
2026-03-31 02:00:00,9.873752059030018,-4.706696155514649
2026-03-31 04:00:00,11.048949341206079,-5.266898244540259
2026-03-31 06:00:00,11.199475336289218,-5.338652134867577
2026-03-31 08:00:00,13.30177858114539,-6.340794232535635
2026-03-31 10:00:00,14.522669153072101,-6.922777750739942
2026-03-31 12:00:00,13.669766974520204,-6.516209773255764
2026-03-31 14:00:00,13.86339707101016,-6.608510858526332
2026-03-31 16:00:00,10.690523291146732,-5.096040955258034
2026-03-31 18:00:00,10.136731211503314,-4.832055082751905
2026-03-31 20:00:00,8.926050279978101,-4.254938374544381
2026-03-31 22:00:00,9.198680043551352,-4.384897629386693
2026-04-01 00:00:00,8.734156116582366,-4.163464787227135
2026-04-01 02:00:00,10.681519977132787,-5.091749186211873
2026-04-01 04:00:00,8.813361741829388,-4.2012211345221475
2026-04-01 06:00:00,6.462437570770553,-3.0805644994682155
2026-04-01 08:00:00,7.735523825902388,-3.6874290578290667
2026-04-01 10:00:00,7.984468400648077,-3.806097874494374
2026-04-01 12:00:00,8.549235108158198,-4.075315217112312
2026-04-01 14:00:00,7.960930324794581,-3.794877563262579
2026-04-01 16:00:00,7.305424334869172,-3.4824059208460434
2026-04-01 18:00:00,9.457922526482946,-4.508475332215903
2026-04-01 20:00:00,9.145072075794989,-4.359343370556259
2026-04-01 22:00:00,9.345439946497958,-4.454856269916921
2026-04-02 00:00:00,7.941099495888,-3.7854244510498005
2026-04-02 02:00:00,13.082109488242534,-6.236080677964862
2026-04-02 04:00:00,14.620087364510804,-6.9692158138505444
2026-04-02 06:00:00,13.586706989352134,-6.476616099996542
2026-04-02 08:00:00,14.299822419929017,-6.816549454152915
2026-04-02 10:00:00,14.246390987741552,-6.791079347656735
2026-04-02 12:00:00,15.43674090624828,-7.358504512037781
2026-04-02 14:00:00,13.03741656671571,-6.214776112013502
2026-04-02 16:00:00,12.367552350519624,-5.895460079745556
2026-04-02 18:00:00,12.702558015104689,-6.055153159352118
2026-04-02 20:00:00,12.828310185352098,-6.115097672108021
2026-04-02 22:00:00,12.701116307958685,-6.0544659152891835
2026-04-03 00:00:00,13.27962336724828,-6.3302331145887
2026-04-03 02:00:00,14.021219869607918,-6.683743045335536
2026-04-03 04:00:00,13.818645304293653,-6.587178241796867
2026-04-03 06:00:00,13.247464471113442,-6.314903364368265
2026-04-03 08:00:00,12.751399522500733,-6.078435305158121
2026-04-03 10:00:00,12.993576900438516,-6.193878282344258
2026-04-03 12:00:00,13.467045296231852,-6.419574842771886
2026-04-03 14:00:00,12.856085114859223,-6.128337639361532
2026-04-03 16:00:00,12.61879188766099,-6.015222876755959
2026-04-03 18:00:00,13.202624436612531,-6.293528671471679
2026-04-03 20:00:00,13.143926359952825,-6.265548020337384
2026-04-03 22:00:00,12.976864866582567,-6.185911861369707
2026-04-04 00:00:00,12.963242205182329,-6.1794181062442926
2026-04-04 02:00:00,13.1061183256131,-6.247525395421297
2026-04-04 04:00:00,13.059336399854285,-6.2252250268481095
2026-04-04 06:00:00,12.610612406301936,-6.011323818602898
2026-04-04 08:00:00,12.826103490740806,-6.114045767930029
2026-04-04 10:00:00,12.158210588397498,-5.795669436727762
2026-04-04 12:00:00,12.361608986366626,-5.8926269511595475
2026-04-04 14:00:00,12.016275991000807,-5.728010960000007
2026-04-04 16:00:00,11.570700215093916,-5.515610468382085
2026-04-04 18:00:00,11.780218512784959,-5.615485263734132
2026-04-04 20:00:00,11.859865476954287,-5.653451991864723
2026-04-04 22:00:00,11.472899509922591,-5.468990075213961
2026-04-05 00:00:00,11.98755953845954,-5.7143221802972155
2026-04-05 02:00:00,12.148913048435336,-5.791237413791198
2026-04-05 04:00:00,12.350487245525835,-5.887325354102528
2026-04-05 06:00:00,13.231429156938205,-6.307259527341589
2026-04-05 08:00:00,12.846169700405943,-6.123611083255151
2026-04-05 10:00:00,12.514194563087017,-5.965362618719666
2026-04-05 12:00:00,13.286331718866526,-6.33343090328975
2026-04-05 14:00:00,12.890744931553508,-6.144859547650347
2026-04-05 16:00:00,12.023984710842857,-5.731685611928427
2026-04-05 18:00:00,11.432119793506368,-5.44955088600487
2026-04-05 20:00:00,10.712531392069776,-5.10653194625976
2026-04-05 22:00:00,8.711559563763013,-4.152693288444621
2026-04-06 00:00:00,6.518546459086362,-3.1073109163670276
2026-04-06 02:00:00,6.153088408865808,-2.9331015591043217
2026-04-06 04:00:00,6.347836563958785,-3.0259356091584073
2026-04-06 06:00:00,6.8336918721700375,-3.2575368583717665
2026-04-06 08:00:00,6.104129211090506,-2.9097633117421857
2026-04-06 10:00:00,4.751761947322734,-2.143626435445978
2026-04-06 12:00:00,3.539011636903372,-2.7104344827092977
2026-04-06 14:00:00,4.4021580793499275,-2.307022217759035
2026-04-06 16:00:00,4.836567143107386,-2.1039906860196527
2026-04-06 18:00:00,5.106137232892757,-1.978000616275595
2026-04-06 20:00:00,4.917201099608919,-2.066304465669849
2026-04-06 22:00:00,1.871266146552339,-3.4898954785932697
2026-04-07 00:00:00,1.7653346741107543,-3.53940510190358
2026-04-07 02:00:00,1.4601440013825706,-3.6820433084378092
2026-04-07 04:00:00,2.002255063608216,-3.4286746554347802
2026-04-07 06:00:00,1.1430998069505889,-3.830221543642743
2026-04-07 08:00:00,2.2485082258902094,-3.3135823129745945
2026-04-07 10:00:00,0.1515452141987974,-4.293648448294087
2026-04-07 12:00:00,0.6144327389610891,-4.077306822355985
2026-04-07 14:00:00,-0.9811413091174201,-4.823036757599363
2026-04-07 16:00:00,0.1277181351284076,-4.304784607191628
2026-04-07 18:00:00,0.7655276295399177,-4.00668898854085
2026-04-07 20:00:00,3.3968894121205864,-2.7768587252015546
2026-04-07 22:00:00,9.982946142077228,0.3012934073518441
2026-04-08 00:00:00,10.571420979068398,0.5763312864213068
2026-04-08 02:00:00,9.535363164324922,0.09210472982401624
2026-04-08 04:00:00,10.139262583988824,0.3743516588598858
2026-04-08 06:00:00,10.638941039406498,0.6078884117607385
2026-04-08 08:00:00,10.840931051022395,0.7022933053872746
2026-04-08 10:00:00,9.871583055892915,0.2492451886253443
2026-04-08 12:00:00,11.65702351364218,1.0837137603231966
2026-04-08 14:00:00,8.178780120927568,-0.541927007106807
2026-04-08 16:00:00,10.24705460920418,0.4247308562906831
2026-04-08 18:00:00,8.739196621733766,-0.2800028667895137
2026-04-08 20:00:00,9.559340287973834,0.10331101566675106
2026-04-08 22:00:00,8.634795603993197,-0.32879719525879975
2026-04-09 00:00:00,7.886553299784247,-0.6785062455758738
2026-04-09 02:00:00,8.622191859396779,-0.33468785865550155
2026-04-09 04:00:00,7.786023432169749,-0.7254912988590241
2026-04-09 06:00:00,8.535766182163961,-0.37508097908998606
2026-04-09 08:00:00,9.188970250332606,-0.06979033586179856
2026-04-09 10:00:00,9.269814269244101,-0.03200593778871232
2026-04-09 12:00:00,9.279357104438574,-0.027545864074059123
2026-04-09 14:00:00,8.811458090753417,-0.24622972998180012
2026-04-09 16:00:00,11.683791466451765,1.0962244073466538
2026-04-09 18:00:00,11.10708012441731,0.8266844807807918
2026-04-09 20:00:00,12.683388448612723,1.5634101162606562
2026-04-09 22:00:00,11.279091229243065,0.9070780107566133
2026-04-10 00:00:00,11.330166403774385,0.9309492229022834
2026-04-10 02:00:00,11.337158481133862,0.9342171385485422
2026-04-10 04:00:00,11.793083937452385,1.1473048742294147
2026-04-10 06:00:00,10.857075847672148,0.7098389646906498
2026-04-10 08:00:00,10.258968148739399,0.43029893573944605
2026-04-10 10:00:00,11.17129920402775,0.8566988133258473
2026-04-10 12:00:00,12.217379996616982,1.3456098498624
